family,batch,density,id,signature,score,ms,slots,white,whitePct,crossings,checkedPct,averageLength,shortPct,three,long,fullLength,solutionFound,validatorPassed,proof,nodes,deadEnds,backtracks,timeouts,attempts,rootContradictions,hallContradictions,uniquenessContradictions,exhaustiveFailures,rootTimeouts,cachedFailures,probes
symmetric-unchecked,1,0.26,baf2ffbecf8cab09,0111011110010/0011110111110/1111011110111/1111100101111/1111101110111/1011111111001/0111101011110/1001111111101/1110111011111/1111010011111/1110111101111/0111110111100/0100111101110,43.28959938540743,150.07558399999834,51,127,75.14792899408283,102,80.31496062992126,4.490196078431373,27.450980392156865,14,0,0,False,False,,46,137,183,9,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,410e60458c9d2076,1110111111110/1111001111111/1110101111110/0011110011101/1110111100101/0111010111111/0111011101110/1111110101110/1010011110111/1011100111100/0111111010111/1111111001111/0111111110111,41.99084235845914,150.0221670000028,53,127,75.14792899408283,100,78.74015748031496,4.283018867924528,54.71698113207547,29,2,2,False,False,,59,234,293,19,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,d5facb330e8095de,1001111010111/1111001111101/1111111110111/1110010111110/0010111110010/1111111011111/1011101011101/1111101111111/0100111110100/0111110100111/1110111111111/1011111001111/1110101111001,41.438960748352024,45.78887499999837,51,127,75.14792899408283,98,77.16535433070865,4.411764705882353,39.21568627450981,20,0,0,True,True,,95,74,117,0,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,dd70dff6c6c7a3ed,0111100111111/1010111001110/1111110111110/1110111110101/0111111110101/0111101001111/1011110111101/1111001011110/1010111111110/1010111110111/0111110111111/0111001110101/1111110011110,40.865331036341416,150.02295800000138,48,126,74.55621301775149,92,73.01587301587301,4.541666666666667,37.5,18,2,2,False,False,,217,1148,1365,11,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,25eda6c38690e2f6,1110010011100/0011110111101/1111111011111/1111101110111/1111111001110/1111101011101/1001110111001/1011101011111/0111001111111/1110111011111/1111101111111/1011110111100/0011100100111,39.1351357173314,150.09633399999439,52,126,74.55621301775149,104,82.53968253968253,4.423076923076923,42.30769230769231,22,0,0,False,False,,56,177,233,11,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,3b93fddc072f47a0,1111010111001/1010111001111/1111111001111/1110111110111/1111111101110/1010101110100/1111011101111/0010111010101/0111011111111/1110111110111/1111001111111/1111001110101/1001110101111,38.88589425462636,150.02962500000285,46,127,75.14792899408283,89,70.07874015748031,4.695652173913044,36.95652173913043,17,3,0,False,False,,102,329,431,13,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,c7787291e2f25f25,0111101110111/0111110111111/1111110111111/1010111001111/1001110111110/1110100111100/1010111110101/0011110010111/0111110111001/1111001110101/1111110111111/1111110111110/1110111011110,38.675471077603795,150.02200000000448,53,127,75.14792899408283,106,83.46456692913385,4.39622641509434,37.735849056603776,20,0,0,False,False,,36,124,161,3,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,8eb580b5575597c2,1011110101110/1011100100111/1111101110111/0011111101111/1110111011101/1110111001111/1111011101111/1111001110111/1011101110111/1111011111100/1110111011111/1110010011101/0111010111101,38.494921551233766,150.02866699999868,54,127,75.14792899408283,107,84.25196850393701,4.333333333333333,42.592592592592595,23,2,2,False,False,,94,125,219,10,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,d347ef05f608c023,1110111010101/0011101111111/1111111111111/0101110101111/1110111101111/0010111011101/0111001001110/1011101110100/1111011110111/1111010111010/1111111111111/1111111011100/1010101110111,37.89478337352699,150.03529200000048,51,127,75.14792899408283,98,77.16535433070865,4.411764705882353,50.98039215686274,26,2,2,False,False,,481,544,1055,17,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,09d23328b053aa7a,1011101011100/1110111101110/1010111111111/1111011101111/1001111111001/1111111001110/0011110111100/0111001111111/1001111111001/1111011101111/1111111110101/0111011110111/0011101011101,35.41059978143044,150.0290410000016,50,126,74.55621301775149,98,77.77777777777779,4.48,44,22,0,0,False,False,,188,394,582,6,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,9bab4ebba516b1b3,1110111111110/0101111101010/0111111111111/1111011110111/1011101011101/1010011110100/0111110111110/0010111100101/1011101011101/1110111101111/1111111111110/0101011111010/0111111110111,34.258668377024556,150.02554099999543,48,126,74.55621301775149,92,73.01587301587301,4.541666666666667,37.5,18,2,0,False,False,,675,1087,1763,4,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,91d997dd31520752,0111001110101/1110100101111/1111111110111/1011111101110/0011111100111/1111101111010/0111110111110/0101111011111/1110011111100/0111011111101/1110111111111/1111010010111/1010111001110,33.905928374453914,150.03899999999703,48,126,74.55621301775149,98,77.77777777777779,4.666666666666667,41.66666666666667,20,0,0,False,False,,20,96,116,3,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,1e943046a359638d,1110111010101/0010100111111/1111101110111/0011110101110/1111011111110/1011111011111/1111101011111/1111101111101/0111111101111/0111010111100/1110111011111/1111110010100/1010101110111,33.04886515751714,150.12541699999565,47,127,75.14792899408283,94,74.01574803149606,4.702127659574468,34.04255319148936,16,2,2,False,False,,63,374,437,5,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,91f38a915e67800e,0111101111010/1010100111111/1111110111111/1011111101111/0011111101110/0111101111010/1110010100111/0101111011110/0111011111100/1111011111101/1111110111111/1111110010101/0101111011110,32.40331518229554,150.10670799999934,48,126,74.55621301775149,100,79.36507936507937,4.708333333333333,29.166666666666668,14,0,0,False,False,,47,128,175,9,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,c49aa7bf2e0e0bdd,1111011110111/0111011111100/1111111110111/1110011111100/1001010100111/1011100111101/1111111111111/1011110011101/1110010101001/0011111100111/1110111111111/0011111101110/1110111101111,32.38722539198178,150.0472909999953,47,127,75.14792899408283,94,74.01574803149606,4.702127659574468,34.04255319148936,16,1,1,False,False,,118,474,592,7,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,cc827959f11ee841,0011111100101/1011101011101/1111111110111/1110100111111/1111111101111/1010111001110/0101111111010/0111001110101/1111011111111/1111110010111/1110111111111/1011101011101/1010011111100,32.161847383171946,150.02329199999804,50,127,75.14792899408283,99,77.95275590551181,4.52,48,24,0,0,False,False,,119,132,252,17,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,52db8bad791e9d07,1110111011110/0111110010111/1110111111110/0111110100111/1001011101110/1111111110111/1010111110101/1110111111111/0111011101001/1110010111110/0111111110111/1110100111110/0111101110111,31.784378838699105,150.03125,48,127,75.14792899408283,93,73.22834645669292,4.583333333333333,45.83333333333333,22,2,0,False,False,,4,133,137,2,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,c03869983217b4ae,1110011101110/1111101011100/1110111011111/1111110111110/1111010101111/1111011101010/0011110111100/0101011101111/1111010101111/0111110111111/1111101110111/0011101011111/0111011100111,31.518991410847185,150.0215840000019,50,126,74.55621301775149,100,79.36507936507937,4.52,40,20,0,0,False,False,,128,545,673,11,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,0f0d0b32e944f58f,1110100111110/1111111010111/1111100111110/0111011111111/1010100111100/1111111011110/1110101010111/0111101111111/0011110010101/1111111101110/0111110011111/1110101111111/0111110010111,30.522240665815943,43.37408300000243,47,127,75.14792899408283,94,74.01574803149606,4.702127659574468,44.680851063829785,21,2,2,True,True,,64,52,68,0,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,e8df5916c8618ca7,1110011100111/1001111101010/1110111111111/1001111111001/1111101110111/1011111100111/1111001001111/1110011111101/1110111011111/1001111111001/1111111110111/0101011111001/1110011100111,29.062222609261553,150.02354200000264,47,127,75.14792899408283,94,74.01574803149606,4.702127659574468,46.808510638297875,22,3,1,False,False,,62,211,273,5,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,9c24f2050998e237,0111110011110/0011111010100/1111111111101/1111011110111/1110111101111/1001110101111/0011111111100/1111010111001/1111011110111/1110111101111/1011111111111/0010101111100/0111100111110,25.64711928899622,150.04508299999725,51,127,75.14792899408283,108,85.03937007874016,4.607843137254902,27.450980392156865,14,4,0,False,False,,18,113,131,2,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,7b4c7325f43e1f6b,0101110111100/1110100111001/1111101111111/1010111001111/1111111110111/1011110101110/0111111111110/0111010111101/1110111111111/1111001110101/1111111011111/1001110010111/0011110111010,25.410414072576256,150.02724999999919,49,127,75.14792899408283,100,78.74015748031496,4.63265306122449,40.816326530612244,20,1,0,False,False,,58,185,243,3,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,44d7994b242e78c1,1110010011101/1110111110111/1111111010111/1011101111110/1111100111100/1001110111101/1110111110111/1011110111001/0011110011111/0111111011101/1110101111111/1110111110111/1011100100111,24.415669766931394,150.01954199999454,53,127,75.14792899408283,106,83.46456692913385,4.39622641509434,52.83018867924528,28,2,0,False,False,,904,857,1774,12,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,7b9f45cd63ef557b,1110011111110/0111111010100/1111111111101/1011101001111/1110011101111/1110101011110/0111110111110/0111101010111/1111011100111/1111001011101/1011111111111/0010101111110/0111111100111,24.040603205075456,119.32437499999651,48,126,74.55621301775149,96,76.19047619047619,4.625,50,24,4,2,False,False,exhaustive-search,50,87,138,0,1,0,0,0,1,0,0,0
symmetric-unchecked,1,0.26,47729775fa90d6bb,0111100111001/1111011111101/1111100111111/1111011111111/1010010101111/0011110011110/1110111110111/0111100111100/1111010100101/1111111101111/1111110011111/1011111101111/1001110011110,22.57098580164834,150.03487499999756,47,127,75.14792899408283,100,78.74015748031496,4.829787234042553,12.76595744680851,6,2,0,False,False,,29,287,316,6,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,af2281c11b239728,0111110111100/0011101011101/1111101111111/0011111111111/1111110111111/1010111001010/1110010100111/0101001110101/1111110111111/1111111111100/1111111011111/1011101011100/0011110111110,21.628574823506707,150.0170419999995,46,126,74.55621301775149,98,77.77777777777779,4.869565217391305,30.434782608695656,14,2,0,False,False,,48,309,357,7,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,413664910049abde,1110111110111/1110101001010/1111111111111/0011110011100/1111110011111/0111111101110/1110010100111/0111011111110/1111100111111/0011100111100/1111111111111/0101001010111/1110111110111,20.059498346228274,150.02724999999919,46,126,74.55621301775149,94,74.60317460317461,4.782608695652174,47.82608695652174,22,4,2,False,False,,95,176,271,2,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,8a7a617510685580,0111011111001/0111010100111/1111111111101/1110011101111/1011101111100/1111011111110/1011101011101/0111111101111/0011111011101/1111011100111/1011111111111/1110010101110/1001111101110,18.716134463226584,27.096125000003667,45,127,75.14792899408283,92,72.44094488188976,4.866666666666666,40,18,4,0,False,False,exhaustive-search,1,28,28,0,1,0,0,0,1,0,0,0
symmetric-unchecked,1,0.26,a197da1b2cf47337,0010101011111/1110111010101/1111111111111/1111011111100/0111111101111/0011110101001/1110111110111/1001010111100/1111011111110/0011111101111/1111111111111/1010101110111/1111101010100,17.528410153484455,83.06291700000293,47,127,75.14792899408283,98,77.16535433070865,4.787234042553192,34.04255319148936,16,2,2,False,False,exhaustive-search,4,70,73,0,1,0,0,0,1,0,0,0
symmetric-unchecked,1,0.26,55bd2b2fc6a2e06f,0011110011111/1111100100111/0111111101111/1111100111100/1110011111001/1111001011111/1111111111111/1111101001111/1001111100111/0011110011111/1111011111110/1110010011111/1111100111100,17.161971201084636,150.0105840000033,48,127,75.14792899408283,105,82.67716535433071,4.833333333333333,16.666666666666664,8,1,1,False,False,,43,146,189,2,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,46f64167ff9e3e72,0011110101110/0010101110111/1111111111111/1001111010111/1111111101111/1001111010111/1001110111001/1110101111001/1111011111111/1110101111001/1111111111111/1110111010100/0111010111100,15.860091046708453,150.01783299999806,44,126,74.55621301775149,92,73.01587301587301,4.954545454545454,40.909090909090914,18,2,2,False,False,,55,266,322,3,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,6f97783720e87d3e,0111111111111/1010011111001/1110111111111/1011101001111/0111111100111/0011101011101/1110011100111/1011101011100/1110011111110/1111001011101/1111111110111/1001111100101/1111111111110,14.715483874090047,21.265791999998328,44,127,75.14792899408283,87,68.50393700787401,4.863636363636363,56.81818181818182,25,5,1,False,False,exhaustive-search,1,24,24,0,1,0,0,0,1,0,0,0
symmetric-unchecked,1,0.26,2ebb49f4bd053191,0100111010100/0101011111111/1111111110111/1111110101111/1011111011100/0111011111110/1111101011111/0111111101110/0011101111101/1111010111111/1110111111111/1111111101010/0010101110010,13.904079630230191,150.0647089999984,49,127,75.14792899408283,104,81.88976377952756,4.714285714285714,53.06122448979592,26,2,0,False,False,,46,121,167,3,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,b72d426d3e5b2943,1111101110100/0111001010111/1111111111111/1110010011111/1111011101111/1010100111111/0011111111100/1111110010101/1111011101111/1111100100111/1111111111111/1110101001110/0010111011111,13.589197880748248,44.54704199999833,47,127,75.14792899408283,98,77.16535433070865,4.787234042553192,42.5531914893617,20,4,4,False,False,exhaustive-search,1,62,62,0,1,0,0,0,1,0,0,0
symmetric-unchecked,1,0.26,dfb4036f06ac8b0a,0010011110100/0111101010101/1110111111111/1111110101111/1111010111111/0011111011111/0111110111110/1111101111100/1111110101111/1111010111111/1111111110111/1010101011110/0010111100100,8.099345811469252,150.06283299999632,46,126,74.55621301775149,102,80.95238095238095,4.956521739130435,26.08695652173913,12,2,2,False,False,,16,180,196,2,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,456018b65070663a,0111101110111/0010111100111/1011111111111/1110111011100/1010111111110/1111101001111/0111011101110/1111001011111/0111111110101/0011101110111/1111111111101/1110011110100/1110111011110,7.895127079215379,125.15604199999507,48,127,75.14792899408283,101,79.52755905511812,4.75,47.91666666666667,23,5,3,False,False,exhaustive-search,16,104,119,0,1,0,0,0,1,0,0,0
symmetric-unchecked,1,0.26,2065982323dc3efc,1001110111001/1010111111001/1111111111111/1110111001110/1111001111110/1011111010101/1111101011111/1010101111101/0111111001111/0111001110111/1111111111111/1001111110101/1001110111001,7.86318031056396,40.026708999997936,47,127,75.14792899408283,98,77.16535433070865,4.787234042553192,46.808510638297875,22,3,2,False,False,exhaustive-search,1,56,56,0,1,0,0,0,1,0,0,0
symmetric-unchecked,1,0.26,0a255a572f94a42d,0111101001111/0010101111111/1111111101111/0111001111111/0111100101010/1111111100111/1110111110111/1110011111111/0101010011110/1111111001110/1111011111111/1111111010100/1111001011110,4.31416625144396,150.0424159999966,46,127,75.14792899408283,103,81.10236220472441,5,28.26086956521739,13,2,0,False,False,,45,96,141,3,1,0,0,0,0,0,0,0
symmetric-unchecked,1,0.26,3960fbab5743749b,1111101111001/0011111001111/1111111111001/0010111001111/1010111001010/1111111111111/1011110111101/1111111111111/0101001110101/1111001110100/1001111111111/1111001111100/1001111011111,-3.8710218145697106,27.959584000003815,38,126,74.55621301775149,86,68.25396825396825,5.578947368421052,21.052631578947366,8,2,2,False,False,exhaustive-search,1,61,61,0,1,0,0,0,1,0,0,0
symmetric-unchecked,1,0.26,a31cc15b14780b0f,0011111101110/0011101011100/1111111111111/1011101011100/1111111101110/1111101001111/1110111110111/1111001011111/0111011111111/0011101011101/1111111111111/0011101011100/0111011111100,-21.458060238804585,30.777165999999852,40,127,75.14792899408283,97,76.37795275590551,5.6,40,16,5,5,False,False,exhaustive-search,3,34,36,0,1,0,0,0,1,0,0,0
symmetric-unchecked,2,0.22,a4f6122e45e1b8bc,1110011111101/1011100101111/1111011101111/0101111011111/1110111011111/1111110111100/1110111110111/0011110111111/1111101110111/1111101111010/1111011101111/1111010011101/1011111100111,45.861867244774395,150.03583300000173,57,133,78.69822485207101,112,84.21052631578947,4.298245614035087,42.10526315789473,24,0,0,False,False,,73,134,207,18,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,11523ec2b5c62804,1010111100111/1011110011110/1110111110111/1001111010111/1111011101111/1111101111111/0111110111110/1111111011111/1111011101111/1110101111001/1110111110111/0111100111101/1110011110101,43.112046481624915,150.11637500000506,54,132,78.10650887573965,108,81.81818181818183,4.444444444444445,33.33333333333333,18,0,0,False,False,,7,162,169,2,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,36e6b703ac80119f,1111010111111/1110111010111/1111110011111/0011111101110/0111011111101/1111101110101/1110111110111/1010111011111/1011111101110/0111011111100/1111100111111/1110101110111/1111110101111,37.95020769877244,150.03616599999805,58,133,78.69822485207101,115,86.46616541353383,4.275862068965517,48.275862068965516,28,2,2,False,False,,53,308,361,13,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,f6d3ea049294aa81,1110011110111/1011111111101/1011111111111/0111101011100/1111010111101/0101011110111/1111110111111/1110111101010/1011110101111/0011101011110/1111111111101/1011111111101/1110111100111,31.92900829021113,150.03491699999722,52,132,78.10650887573965,106,80.3030303030303,4.576923076923077,38.46153846153847,20,2,0,False,False,,117,127,244,14,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,2bd193d500d8ddb4,0111011110111/1110111101110/1111011101111/1110111111001/1111110011101/0111111011111/0111010101110/1111101111110/1011100111111/1001111110111/1111011101111/0111011110111/1110111101110,31.87649475467842,150.01470800000243,56,132,78.10650887573965,114,86.36363636363636,4.392857142857143,42.857142857142854,24,0,0,False,False,,24,86,110,4,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,b4ceab6c3e67cd93,0100111111110/1111011100111/1111011111111/1111100111111/1110111011101/0101111001111/1011111111101/1111001111010/1011101110111/1111110011111/1111111101111/1110011101111/0111111110010,31.56355902078015,150.0477499999979,56,133,78.69822485207101,117,87.96992481203007,4.464285714285714,35.714285714285715,20,0,0,False,False,,82,195,277,8,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,455dfb15065a4267,1110111010111/0111110111010/1110111011111/1111111111101/1011101011111/1111011101110/0111101011110/0111011101111/1111101011101/1011111111111/1111101110111/0101110111110/1110101110111,30.07474777511875,115.53954199999862,51,133,78.69822485207101,102,76.69172932330827,4.607843137254902,43.13725490196079,22,4,0,False,False,exhaustive-search,5,136,140,0,1,0,0,0,1,0,0,0
symmetric-unchecked,2,0.22,d7f78539e31888e6,1001110111111/1010111001111/1111110111111/0111101011101/1111011111100/1110111111111/1110010100111/1111111110111/0011111101111/1011101011110/1111110111111/1111001110101/1111110111001,27.098945088643728,150.03087499999674,52,132,78.10650887573965,108,81.81818181818183,4.615384615384615,38.46153846153847,20,2,0,False,False,,63,194,257,13,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,1d4425e5a922f889,1111011110111/0111100111111/1111011111111/0010101011100/1111101111110/1110111111001/1111110111111/1001111110111/0111111011111/0011101010100/1111111101111/1111110011110/1110111101111,25.52053220781348,150.013374999995,52,132,78.10650887573965,108,81.81818181818183,4.615384615384615,34.61538461538461,18,0,0,False,False,,57,134,191,3,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,efbb2dc0a3e75797,1111101110111/1111110011101/1111101111111/1111110111110/0010011101111/1111110111101/1010011100101/1011110111111/1111011100100/0111110111111/1111111011111/1011100111111/1110111011111,24.997636348714938,150.0568329999951,49,133,78.69822485207101,102,76.69172932330827,4.795918367346939,26.53061224489796,13,2,2,False,False,,269,917,1186,13,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,bc0b053687b1230e,1111011111010/1111111100111/1111111110111/1110101111111/0111010010101/1111110111010/0111111111110/0101110111111/1010100101110/1111111010111/1110111111111/1110011111111/0101111101111,20.823250352310264,150.015625,51,133,78.69822485207101,110,82.70676691729322,4.764705882352941,31.372549019607842,16,1,0,False,False,,21,130,151,2,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,e340f21d1d7b6867,1001110011111/1111011111001/1011111111111/0111101110111/1110111011111/1111010011101/1011111111101/1011100101111/1111101110111/1110111011110/1111111111101/1001111101111/1111100111001,20.241560801363477,150.05854199999885,55,133,78.69822485207101,112,84.21052631578947,4.454545454545454,50.90909090909091,28,2,0,False,False,,26,123,149,2,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,bf21dea10a8faf9b,1110010111110/1011111110111/1111010111110/1111101111111/1111011111100/1110101010111/0111110111110/1110101010111/0011111101111/1111111011111/0111110101111/1110111111101/0111110100111,18.771345274169594,150.06654100000014,46,132,78.10650887573965,98,74.24242424242425,5,30.434782608695656,14,2,2,False,False,,243,476,719,8,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,cfc1d0291be5b272,1011111100111/1110101011110/1111111011111/0111001111111/0111111111001/1011111100111/1011110111101/1110011111101/1001111111110/1111111001110/1111101111111/0111101010111/1110011111101,17.80313609935621,150.02020900000207,50,132,78.10650887573965,108,81.81818181818183,4.8,28.000000000000004,14,0,0,False,False,,23,88,111,4,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,1f53977831c7d679,1110111011100/0101111111101/1111111011111/0011110111101/1111111100111/1111101111010/1111101011111/0101111011111/1110011111111/1011110111100/1111101111111/1011111111010/0011101110111,16.87570262171868,150.05487499999435,53,133,78.69822485207101,114,85.71428571428571,4.660377358490566,30.18867924528302,16,0,0,False,False,,16,110,126,5,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,e4a9cf4e8c4d69eb,1110010010111/0111011111110/1111111110111/1111011101111/1111001110111/0111111111001/1011110111101/1001111111110/1110111001111/1111011101111/1110111111111/0111111101110/1110100100111,16.409256844366602,150.04308299999684,52,132,78.10650887573965,114,86.36363636363636,4.730769230769231,34.61538461538461,18,0,0,False,False,,8,95,103,3,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,d25a9d6af1ed6699,1111111110111/1011111011101/1111111111111/0111100101001/0101110111111/1001111010111/1110111110111/1110101111001/1111110111010/1001010011110/1111111111111/1011101111101/1110111111111,16.366374160676706,150.0245419999992,54,133,78.69822485207101,109,81.95488721804512,4.481481481481482,57.407407407407405,31,2,2,False,False,,82,135,219,7,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,455ec5d376d81138,1011101010111/1111111011110/1111111111111/0111110111111/1111100101111/1010101111010/1110010100111/0101111010101/1111010011111/1111110111110/1111111111111/0111101111111/1110101011101,13.981071623073376,150.08525000000373,50,132,78.10650887573965,108,81.81818181818183,4.8,32,16,2,2,False,False,,34,194,228,4,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,a20634b0eca1183e,0111111101111/0010111011100/1111111111111/1011111110101/1001110111111/1110111001111/1111010101111/1111001110111/1111110111001/1010111111101/1111111111111/0011101110100/1111011111110,13.2946737672323,150.031167000001,48,132,78.10650887573965,104,78.78787878787878,4.916666666666667,37.5,18,2,2,False,False,,62,162,224,13,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,a49184bf594bbd66,1111011110111/0111111100100/1111111111111/1111100111111/1111010111111/1110111101010/1010010100101/0101011110111/1111110101111/1111110011111/1111111111111/0010011111110/1110111101111,11.049975423490805,111.52520799999911,48,132,78.10650887573965,106,80.3030303030303,4.958333333333333,29.166666666666668,14,2,2,False,False,exhaustive-search,21,130,150,0,1,0,0,0,1,0,0,0
symmetric-unchecked,2,0.22,805f4be9b6741127,1111111101110/1010101011101/1111111101111/0010111111111/1111111101111/0010111111010/1111010101111/0101111110100/1111011111111/1111111110100/1111011111111/1011101010101/0111011111111,7.125288415164995,150.06204200000502,38,132,78.10650887573965,86,65.15151515151516,5.7368421052631575,15.789473684210526,6,0,0,False,False,,12,69,81,3,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,0718921818c3f256,1111110011111/1010101111101/1111111111111/1111011111101/0101011100111/0101110011110/1111111111111/0111100111010/1110011101010/1011111101111/1111111111111/1011111010101/1111100111111,6.730315878840692,150.01425000000017,47,133,78.69822485207101,104,78.19548872180451,5.042553191489362,21.27659574468085,10,3,3,False,False,,15,66,81,2,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,16742399b0c36f86,1110101110101/0111111110111/1111111111111/0011110101110/1110011111111/1010111111001/1111101011111/1001111110101/1111111100111/0111010111100/1111111111111/1110111111110/1010111010111,5.686376174245249,150.0512080000044,51,133,78.69822485207101,110,82.70676691729322,4.764705882352941,39.21568627450981,20,2,2,False,False,,121,211,334,8,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,f7d435d060559516,1110011111111/1111100111110/1110111111111/0011100111111/1001111011101/1111101011110/1110111110111/0111101011111/1011101111001/1111110011100/1111111110111/0111110011111/1111111100111,5.233661813825234,62.997874999993655,52,133,78.69822485207101,111,83.45864661654136,4.6923076923076925,42.30769230769231,22,2,0,False,False,exhaustive-search,2,39,40,0,1,0,0,0,1,0,0,0
symmetric-unchecked,2,0.22,b69cd3742fa5382c,1011100111111/1110101111101/1111111111111/1110101111111/1010111001010/1111101011110/1011110111101/0111101011111/0101001110101/1111111010111/1111111111111/1011111010111/1111110011101,4.71135118687797,150.028624999999,44,132,78.10650887573965,98,74.24242424242425,5.2272727272727275,22.727272727272727,10,2,2,False,False,,121,489,610,7,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,5bd5eb26ff5e6172,1110111111110/0111111010101/0111111110111/1111100111101/0111011111110/1011110111101/1110111110111/1011110111101/0111111101110/1011110011111/1110111111110/1010101111110/0111111110111,4.137253169695393,150.06520799999998,47,133,78.69822485207101,102,76.69172932330827,5,38.297872340425535,18,2,2,False,False,,35,208,243,6,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,b35834d79d81381c,0100111101111/1111100111111/1111111101111/1111001110111/0101111001111/1110010101111/1111111111111/1111010100111/1111001111010/1110111001111/1111011111111/1111110011111/1111011110010,3.9152931708007017,25.205167000000074,51,133,78.69822485207101,110,82.70676691729322,4.764705882352941,35.294117647058826,18,3,3,False,False,exhaustive-search,1,34,34,0,1,0,0,0,1,0,0,0
symmetric-unchecked,2,0.22,5d08b91a04556a18,0101110111100/1111011111001/1111110111111/1110111111111/0101110111110/1011111101111/1001110111001/1111011111101/0111110111010/1111111110111/1111110111111/1001111101111/0011110111010,3.697439143570263,94.12724999999773,50,132,78.10650887573965,110,83.33333333333334,4.84,36,18,2,2,False,False,exhaustive-search,1,63,63,0,1,0,0,0,1,0,0,0
symmetric-unchecked,2,0.22,0297ef1a85b660bf,1010111100111/1111111011111/1110111110111/0111111111100/1111100101111/1111010101010/1111111111111/0101010101111/1111010011111/0011111111110/1110111110111/1111101111111/1110011110101,3.137070622154921,150.06408300000476,49,133,78.69822485207101,108,81.203007518797,4.918367346938775,32.6530612244898,16,1,1,False,False,,11,101,112,2,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,0114553e16784ed7,0011101111111/1111111111101/0111101111111/0101111001111/1111110010111/1010011111101/1110111110111/1011111100101/1110100111111/1111001111010/1111111011110/1011111111111/1111111011100,2.7902122925276784,150.0527910000019,50,133,78.69822485207101,111,83.45864661654136,4.88,34,17,2,0,False,False,,104,116,220,9,1,0,0,0,0,0,0,0
symmetric-unchecked,2,0.22,39ecaed7d21d8b41,1111111001111/1110100111111/1111111111111/0111110111010/1111010111010/1110111001111/1110010100111/1111001110111/0101110101111/0101110111110/1111111111111/1111110010111/1111001111111,1.3672690501978764,29.051541000000725,50,132,78.10650887573965,110,83.33333333333334,4.84,40,20,4,4,False,False,exhaustive-search,1,40,40,0,1,0,0,0,1,0,0,0
